tweet_text,tweet_lang,tweet_text_raw,clean_text,text_length,detected_lang,is_english,lang_match,tweet_createdAt,tweet_day,tweet_event_date,tweet_id,tweet_id_origin,bronze_completeness,bronze_text_length,tweet_snapshot_rank,gold_entity,gold_grain
"@AppleSupport I’m really disappointed with my experience using the iPhone 15 Plus. My battery health has already dropped to 84% at just 391 charge cycles, which is far below what Apple claims — around 80% capacity after 1000 cycles. What’s more frustrating is that I haven’t used",en,"@AppleSupport I’m really disappointed with my experience using the iPhone 15 Plus. My battery health has already dropped to 84% at just 391 charge cycles, which is far below what Apple claims — around 80% capacity after 1000 cycles. What’s more frustrating is that I haven’t used","I’m really disappointed with my experience using the iPhone 15 Plus. My battery health has already dropped to 84% at just 391 charge cycles, which is far below what Apple claims — around 80% capacity after 1000 cycles. What’s more frustrating is that I haven’t used",265,en,True,True,,,,surrogate_10375573173040678965,surrogate_hash,10,265,2,tweet,snapshot_per_tweet
"@AppleSupport I’m really disappointed with my experience using the iPhone 15 Plus. My battery health has already dropped to 84% at just 391 charge cycles, which is far below what Apple claims — around 80% capacity after 1000 cycles. What’s more frustrating is that I haven’t used",en,"@AppleSupport I’m really disappointed with my experience using the iPhone 15 Plus. My battery health has already dropped to 84% at just 391 charge cycles, which is far below what Apple claims — around 80% capacity after 1000 cycles. What’s more frustrating is that I haven’t used","I’m really disappointed with my experience using the iPhone 15 Plus. My battery health has already dropped to 84% at just 391 charge cycles, which is far below what Apple claims — around 80% capacity after 1000 cycles. What’s more frustrating is that I haven’t used",265,en,True,True,,,,surrogate_10375573173040678965,surrogate_hash,10,265,3,tweet,snapshot_per_tweet
"@AppleSupport I’m really disappointed with my experience using the iPhone 15 Plus. My battery health has already dropped to 84% at just 391 charge cycles, which is far below what Apple claims — around 80% capacity after 1000 cycles. What’s more frustrating is that I haven’t used",en,"@AppleSupport I’m really disappointed with my experience using the iPhone 15 Plus. My battery health has already dropped to 84% at just 391 charge cycles, which is far below what Apple claims — around 80% capacity after 1000 cycles. What’s more frustrating is that I haven’t used","I’m really disappointed with my experience using the iPhone 15 Plus. My battery health has already dropped to 84% at just 391 charge cycles, which is far below what Apple claims — around 80% capacity after 1000 cycles. What’s more frustrating is that I haven’t used",265,en,True,True,,,,surrogate_10375573173040678965,surrogate_hash,10,265,4,tweet,snapshot_per_tweet
"@AppleSupport I’m really disappointed with my experience using the iPhone 15 Plus. My battery health has already dropped to 84% at just 391 charge cycles, which is far below what Apple claims — around 80% capacity after 1000 cycles. What’s more frustrating is that I haven’t used",en,"@AppleSupport I’m really disappointed with my experience using the iPhone 15 Plus. My battery health has already dropped to 84% at just 391 charge cycles, which is far below what Apple claims — around 80% capacity after 1000 cycles. What’s more frustrating is that I haven’t used","I’m really disappointed with my experience using the iPhone 15 Plus. My battery health has already dropped to 84% at just 391 charge cycles, which is far below what Apple claims — around 80% capacity after 1000 cycles. What’s more frustrating is that I haven’t used",265,en,True,True,,,,surrogate_10375573173040678965,surrogate_hash,10,265,5,tweet,snapshot_per_tweet
"@AppleSupport I’m really disappointed with my experience using the iPhone 15 Plus. My battery health has already dropped to 84% at just 391 charge cycles, which is far below what Apple claims — around 80% capacity after 1000 cycles. What’s more frustrating is that I haven’t used",en,"@AppleSupport I’m really disappointed with my experience using the iPhone 15 Plus. My battery health has already dropped to 84% at just 391 charge cycles, which is far below what Apple claims — around 80% capacity after 1000 cycles. What’s more frustrating is that I haven’t used","I’m really disappointed with my experience using the iPhone 15 Plus. My battery health has already dropped to 84% at just 391 charge cycles, which is far below what Apple claims — around 80% capacity after 1000 cycles. What’s more frustrating is that I haven’t used",265,en,True,True,,,,surrogate_10375573173040678965,surrogate_hash,10,265,6,tweet,snapshot_per_tweet
"@AppleSupport I’m really disappointed with my experience using the iPhone 15 Plus. My battery health has already dropped to 84% at just 391 charge cycles, which is far below what Apple claims — around 80% capacity after 1000 cycles. What’s more frustrating is that I haven’t used",en,"@AppleSupport I’m really disappointed with my experience using the iPhone 15 Plus. My battery health has already dropped to 84% at just 391 charge cycles, which is far below what Apple claims — around 80% capacity after 1000 cycles. What’s more frustrating is that I haven’t used","I’m really disappointed with my experience using the iPhone 15 Plus. My battery health has already dropped to 84% at just 391 charge cycles, which is far below what Apple claims — around 80% capacity after 1000 cycles. What’s more frustrating is that I haven’t used",265,en,True,True,,,,surrogate_10375573173040678965,surrogate_hash,10,265,7,tweet,snapshot_per_tweet
"@AppleSupport I’m really disappointed with my experience using the iPhone 15 Plus. My battery health has already dropped to 84% at just 391 charge cycles, which is far below what Apple claims — around 80% capacity after 1000 cycles. What’s more frustrating is that I haven’t used",en,"@AppleSupport I’m really disappointed with my experience using the iPhone 15 Plus. My battery health has already dropped to 84% at just 391 charge cycles, which is far below what Apple claims — around 80% capacity after 1000 cycles. What’s more frustrating is that I haven’t used","I’m really disappointed with my experience using the iPhone 15 Plus. My battery health has already dropped to 84% at just 391 charge cycles, which is far below what Apple claims — around 80% capacity after 1000 cycles. What’s more frustrating is that I haven’t used",265,en,True,True,,,,surrogate_10375573173040678965,surrogate_hash,10,265,8,tweet,snapshot_per_tweet
"@AppleSupport I’m really disappointed with my experience using the iPhone 15 Plus. My battery health has already dropped to 84% at just 391 charge cycles, which is far below what Apple claims — around 80% capacity after 1000 cycles. What’s more frustrating is that I haven’t used",en,"@AppleSupport I’m really disappointed with my experience using the iPhone 15 Plus. My battery health has already dropped to 84% at just 391 charge cycles, which is far below what Apple claims — around 80% capacity after 1000 cycles. What’s more frustrating is that I haven’t used","I’m really disappointed with my experience using the iPhone 15 Plus. My battery health has already dropped to 84% at just 391 charge cycles, which is far below what Apple claims — around 80% capacity after 1000 cycles. What’s more frustrating is that I haven’t used",265,en,True,True,,,,surrogate_10375573173040678965,surrogate_hash,10,265,9,tweet,snapshot_per_tweet
"@AppleSupport I’m really disappointed with my experience using the iPhone 15 Plus. My battery health has already dropped to 84% at just 391 charge cycles, which is far below what Apple claims — around 80% capacity after 1000 cycles. What’s more frustrating is that I haven’t used",en,"@AppleSupport I’m really disappointed with my experience using the iPhone 15 Plus. My battery health has already dropped to 84% at just 391 charge cycles, which is far below what Apple claims — around 80% capacity after 1000 cycles. What’s more frustrating is that I haven’t used","I’m really disappointed with my experience using the iPhone 15 Plus. My battery health has already dropped to 84% at just 391 charge cycles, which is far below what Apple claims — around 80% capacity after 1000 cycles. What’s more frustrating is that I haven’t used",265,en,True,True,,,,surrogate_10375573173040678965,surrogate_hash,10,265,10,tweet,snapshot_per_tweet
"I bought a Dell XCMRD 3521 battery via @Flipkart and need replacement, as it's not working. Flipkart asked to contact Dell. How I raise a complaint, as battery dont have any service tag?

@Dell_IN @DellCares @DellCaresPRO 
@flipkartsupport",en,"I bought a Dell XCMRD 3521 battery via @Flipkart and need replacement, as it's not working. Flipkart asked to contact Dell. How I raise a complaint, as battery dont have any service tag?

@Dell_IN @DellCares @DellCaresPRO 
@flipkartsupport","I bought a Dell XCMRD 3521 battery via and need replacement, as it's not working. Flipkart asked to contact Dell. How I raise a complaint, as battery dont have any service tag?",176,en,True,True,,,,surrogate_10391661245179427909,surrogate_hash,10,176,1,tweet,snapshot_per_tweet
"I bought a Dell XCMRD 3521 battery via @Flipkart and need replacement, as it's not working. Flipkart asked to contact Dell. How I raise a complaint, as battery dont have any service tag?

@Dell_IN @DellCares @DellCaresPRO 
@flipkartsupport",en,"I bought a Dell XCMRD 3521 battery via @Flipkart and need replacement, as it's not working. Flipkart asked to contact Dell. How I raise a complaint, as battery dont have any service tag?

@Dell_IN @DellCares @DellCaresPRO 
@flipkartsupport","I bought a Dell XCMRD 3521 battery via and need replacement, as it's not working. Flipkart asked to contact Dell. How I raise a complaint, as battery dont have any service tag?",176,en,True,True,,,,surrogate_10391661245179427909,surrogate_hash,10,176,2,tweet,snapshot_per_tweet
"I bought a Dell XCMRD 3521 battery via @Flipkart and need replacement, as it's not working. Flipkart asked to contact Dell. How I raise a complaint, as battery dont have any service tag?

@Dell_IN @DellCares @DellCaresPRO 
@flipkartsupport",en,"I bought a Dell XCMRD 3521 battery via @Flipkart and need replacement, as it's not working. Flipkart asked to contact Dell. How I raise a complaint, as battery dont have any service tag?

@Dell_IN @DellCares @DellCaresPRO 
@flipkartsupport","I bought a Dell XCMRD 3521 battery via and need replacement, as it's not working. Flipkart asked to contact Dell. How I raise a complaint, as battery dont have any service tag?",176,en,True,True,,,,surrogate_10391661245179427909,surrogate_hash,10,176,3,tweet,snapshot_per_tweet
Are Airpods ANC worth it?,en,Are Airpods ANC worth it?,Are Airpods ANC worth it?,25,en,True,True,,,,surrogate_10530282206911899130,surrogate_hash,10,25,1,tweet,snapshot_per_tweet
Are Airpods ANC worth it?,en,Are Airpods ANC worth it?,Are Airpods ANC worth it?,25,en,True,True,,,,surrogate_10530282206911899130,surrogate_hash,10,25,2,tweet,snapshot_per_tweet
"I bought a phone with a good af camera (iphone 16 pro) but 99% of the pics I take, are just pics of my dog ngl HAHAHA",en,"I bought a phone with a good af camera (iphone 16 pro) but 99% of the pics I take, are just pics of my dog ngl HAHAHA","I bought a phone with a good af camera (iphone 16 pro) but 99% of the pics I take, are just pics of my dog ngl HAHAHA",117,en,True,True,,,,surrogate_10579027525992713258,surrogate_hash,10,117,1,tweet,snapshot_per_tweet
"I bought a phone with a good af camera (iphone 16 pro) but 99% of the pics I take, are just pics of my dog ngl HAHAHA",en,"I bought a phone with a good af camera (iphone 16 pro) but 99% of the pics I take, are just pics of my dog ngl HAHAHA","I bought a phone with a good af camera (iphone 16 pro) but 99% of the pics I take, are just pics of my dog ngl HAHAHA",117,en,True,True,,,,surrogate_10579027525992713258,surrogate_hash,10,117,2,tweet,snapshot_per_tweet
"I bought a phone with a good af camera (iphone 16 pro) but 99% of the pics I take, are just pics of my dog ngl HAHAHA",en,"I bought a phone with a good af camera (iphone 16 pro) but 99% of the pics I take, are just pics of my dog ngl HAHAHA","I bought a phone with a good af camera (iphone 16 pro) but 99% of the pics I take, are just pics of my dog ngl HAHAHA",117,en,True,True,,,,surrogate_10579027525992713258,surrogate_hash,10,117,3,tweet,snapshot_per_tweet
"I bought a phone with a good af camera (iphone 16 pro) but 99% of the pics I take, are just pics of my dog ngl HAHAHA",en,"I bought a phone with a good af camera (iphone 16 pro) but 99% of the pics I take, are just pics of my dog ngl HAHAHA","I bought a phone with a good af camera (iphone 16 pro) but 99% of the pics I take, are just pics of my dog ngl HAHAHA",117,en,True,True,,,,surrogate_10579027525992713258,surrogate_hash,10,117,4,tweet,snapshot_per_tweet
"I bought a phone with a good af camera (iphone 16 pro) but 99% of the pics I take, are just pics of my dog ngl HAHAHA",en,"I bought a phone with a good af camera (iphone 16 pro) but 99% of the pics I take, are just pics of my dog ngl HAHAHA","I bought a phone with a good af camera (iphone 16 pro) but 99% of the pics I take, are just pics of my dog ngl HAHAHA",117,en,True,True,,,,surrogate_10579027525992713258,surrogate_hash,10,117,5,tweet,snapshot_per_tweet
